Hogar;Persona;Viaje;Etapas;ComunaOrigen;ComunaDestino;SectorOrigen;SectorDestino;ZonaOrigen;ZonaDestino;OrigenCoordX;OrigenCoordY;DestinoCoordX;DestinoCoordY;Proposito;PropositoAgregado;ActividadDestino;MediosUsados;ModoAgregado;ModoPriPub;ModoMotor;HoraIni;HoraFin;HoraMedia;TiempoViaje;TiempoMedio;Periodo;MinutosDespues;CuadrasDespues;FactorLaboralNormal;FactorSabadoNormal;FactorDomingoNormal;FactorLaboralEstival;FactorFindesemanaEstival;CodigoTiempo
101650;10165002;1016500201;1;3;9;3;9;3;9;-67,87555626;-12,53311;-68,7825125;-12,595939;6;3;;14;3;2;1;11:00;12:00;11:30;60;2;3;6;2;;;;1;;
101650;10165002;1016500202;1;4;1;4;1;4;1;-68,7825125;-12,595939;-67,87555626;-12,53311;7;3;;14;3;2;1;21:00;22:00;21:30;60;2;5;6;2;;;;1;;
101660;10166001;1016600101;1;5;2;5;2;5;2;-67,31468126;-12,554473;-68,32996876;-12,562628;12;3;;12;3;2;1;11:00;11:40;11:20;40;2;3;7;3;1;;;;;0
101660;10166001;1016600102;1;6;3;6;3;6;3;-68,32996876;-12,562628;-67,31468126;-12,554473;7;3;;12;3;2;1;12:45;13:20;13:03;35;2;5;10;2;1;;;;;0
101660;10166002;1016600201;1;7;4;7;4;7;4;-67,31468126;-12,554473;0;0;1;1;1;8;17;5;2;06:20;08:00;07:10;100;4;1;40;15;1,14387994;;;;;3
101660;10166002;1016600202;1;8;5;8;5;8;5;0;0;-67,31468126;-12,554473;7;1;;8;17;5;2;17:30;17:50;17:40;20;1;4;30;15;1,48210391;;;;;3
101660;10166003;1016600301;1;9;6;9;6;9;6;-67,31468126;-12,554473;-66,936925;-12,555846;1;1;8;12;3;2;1;07:40;08:00;07:50;20;1;2;10;3;1;;;;;0
101660;10166003;1016600302;1;1;7;1;7;1;7;-66,936925;-12,555846;-67,31468126;-12,554473;7;1;;12;3;2;1;20:00;20:40;20:20;40;2;4;10;2;1;;;;;0
101660;10166004;1016600401;1;2;8;2;8;2;8;-67,31468126;-12,554473;-67,30396876;-12,554976;1;1;8;8;17;5;2;07:30;07:40;07:35;10;1;2;20;6;1,14387994;;;;;0
101660;10166004;1016600402;1;3;9;3;9;3;9;-67,30396876;-12,554976;-67,31468126;-12,554473;7;1;;8;17;5;2;18:00;18:20;18:10;20;1;4;20;6;1,48210391;;;;;0
101671;10167101;1016710101;2;4;1;4;1;4;1;-67,31749376;-12,554466;-69,38185;-12,595953;1;1;6;"12;14";3;2;1;06:00;07:40;06:50;100;4;1;10;2;1;;;;;0
101671;10167101;1016710102;2;5;2;5;2;5;2;-69,38185;-12,595953;-67,31749376;-12,554466;7;1;;"14;12";3;2;1;18:30;21:00;19:45;150;5;4;10;2;1;;;;;0
101671;10167102;1016710201;1;6;3;6;3;6;3;-67,31749376;-12,554466;-66,3608125;-12,552962;1;1;6;5;5;2;1;08:00;08:40;08:20;40;2;2;10;2;1,14387994;;;;;0
101671;10167102;1016710202;1;7;4;7;4;7;4;-66,3608125;-12,552962;-67,31749376;-12,554466;7;1;;5;5;2;1;16:00;16:50;16:25;50;2;5;10;2;1,48210391;;;;;0
101680;10168001;1016800101;1;8;5;8;5;8;5;-67,17210626;-12,555151;-66,2189125;-12,551276;1;1;5;1;1;1;1;07:30;07:50;07:40;20;1;2;0;0;;;;;1,14387994;
101680;10168001;1016800102;1;9;6;9;6;9;6;-66,2189125;-12,551276;-67,17210626;-12,555151;7;1;;1;1;1;1;14:00;14:20;14:10;20;1;5;0;0;;;;;1,48210391;
101680;10168002;1016800201;1;1;7;1;7;1;7;;;;;11;3;;8;17;5;2;10:00;10:10;10:05;10;1;3;5;2;;;;;1,48210391;
101680;10168002;1016800202;1;2;8;2;8;2;8;;;;;7;3;;8;17;5;2;10:30;10:45;10:38;15;1;3;10;2;;;;;1,48210391;
101680;10168003;1016800301;1;3;9;3;9;3;9;;;;;13;3;;8;17;5;2;10:00;10:10;10:05;10;1;3;5;2;;;;;1,48210391;
101680;10168003;1016800302;1;4;1;4;1;4;1;;;;;7;3;;8;17;5;2;10:30;10:40;10:35;10;1;3;10;2;;;;;1,48210391;
101690;10169002;1016900201;1;5;2;5;2;5;2;-67,18576876;-12,555111;-69,22055626;-12,60117;6;3;;17;1;1;1;11:00;12:00;11:30;60;2;3;0;0;;;;;1,48210391;
101690;10169002;1016900202;1;6;3;6;3;6;3;-69,22055626;-12,60117;-67,18576876;-12,555111;7;3;;17;1;1;1;15:00;17:00;16:00;120;4;5;0;0;;;;;1,48210391;
101701;10170101;1017010101;1;7;4;7;4;7;4;-67,15434376;-12,555545;-66,6281625;-12,556291;11;3;;8;17;5;2;10:30;11:00;10:45;30;1;3;30;8;1,48210391;;;;;0
101701;10170101;1017010102;1;8;5;8;5;8;5;-66,6281625;-12,556291;-67,15434376;-12,555545;7;3;;8;17;5;2;11:45;12:15;12:00;30;1;3;30;8;1,48210391;;;;;0
101701;10170102;1017010201;1;9;6;9;6;9;6;-67,15434376;-12,555545;-67,61184376;-12,514706;1;1;1;17;1;1;1;06:30;07:30;07:00;60;2;1;0;0;1,50587788;;;;;1
101701;10170102;1017010202;1;1;7;1;7;1;7;-67,61184376;-12,514706;-67,15434376;-12,555545;7;1;;17;1;1;1;19:00;19:45;19:23;45;2;4;0;0;1,14387994;;;;;1
101701;10170103;1017010301;1;2;8;2;8;2;8;-67,15434376;-12,555545;-68,4551125;-12,562425;4;2;;12;3;2;1;07:00;08:15;07:38;75;3;2;5;2;1;;;;;0
101701;10170103;1017010302;1;3;9;3;9;3;9;-68,4551125;-12,562425;-67,15434376;-12,555545;7;2;;12;3;2;1;16:30;17:10;16:50;40;2;5;2;1;1;;;;;0
101701;10170104;1017010401;1;4;1;4;1;4;1;-67,15434376;-12,555545;-67,37615626;-12,554749;4;2;;13;16;3;1;07:30;08:00;07:45;30;1;2;0;0;1;;;;;0
101701;10170104;1017010402;1;5;2;5;2;5;2;-67,37615626;-12,554749;-67,15434376;-12,555545;7;2;;13;16;3;1;15:30;16:00;15:45;30;1;5;0;0;1;;;;;0
101711;10171101;1017110101;1;6;3;6;3;6;3;-67,33745626;-12,552107;-67,3117625;-12,552437;11;3;;8;17;5;2;10:00;11:03;10:31;63;3;3;3;1;;1,48210391;;;;
101711;10171101;1017110102;1;7;4;7;4;7;4;-67,3117625;-12,552437;-67,33745626;-12,552107;7;3;;8;17;5;2;11:10;11:13;11:11;3;1;3;3;1;;1,48210391;;;;
101711;10171101;1017110103;1;8;5;8;5;8;5;-67,33745626;-12,552107;-67,3117625;-12,552437;11;3;;8;17;5;2;18:00;18:03;18:01;3;1;4;3;1;;1,48210391;;;;
101711;10171101;1017110104;1;9;6;9;6;9;6;-67,3117625;-12,552437;-67,33745626;-12,552107;7;3;;8;17;5;2;18:15;18:18;18:16;3;1;4;3;1;;1,48210391;;;;
101711;10171102;1017110201;1;1;7;1;7;1;7;-67,33745626;-12,552107;-68,67530626;-12,588855;1;1;5;12;3;2;1;08:15;09:15;08:45;60;2;2;5;2;;1;;;;
101711;10171102;1017110202;1;2;8;2;8;2;8;-68,67530626;-12,588855;-67,33745626;-12,552107;7;1;;12;3;2;1;18:00;19:55;18:58;115;4;4;3;1;;1;;;;
101711;10171104;1017110401;1;3;9;3;9;3;9;-67,33745626;-12,552107;-67,3117625;-12,552437;11;3;;8;17;5;2;12:00;12:03;12:01;3;1;5;3;1;;1,48210391;;;;
101711;10171104;1017110402;1;4;1;4;1;4;1;-67,3117625;-12,552437;-67,33745626;-12,552107;7;3;;8;17;5;2;12:15;12:18;12:16;3;1;5;3;1;;1,48210391;;;;
101721;10172101;1017210101;1;5;2;5;2;5;2;-67,5345;-12,554809;-68,374575;-12,563271;14;3;;12;3;2;1;11:00;11:45;11:23;45;2;3;10;2;1;;;;;0
101721;10172101;1017210102;1;6;3;6;3;6;3;-68,374575;-12,563271;-66,4472125;-12,557401;7;3;;5;5;2;1;13:30;14:30;14:00;60;2;5;10;3;1,48210391;;;;;0
101721;10172102;1017210201;1;7;4;7;4;7;4;-67,5345;-12,554809;-68,4482375;-12,564951;1;1;8;1;1;1;1;07:00;07:40;07:20;40;2;1;0;0;1,50587788;;;;;0
101721;10172102;1017210202;1;8;5;8;5;8;5;-68,4482375;-12,564951;-67,5345;-12,554809;7;1;;1;1;1;1;13:00;13:30;13:15;30;1;5;0;0;1,48210391;;;;;0
101721;10172102;1017210203;1;9;6;9;6;9;6;-67,5345;-12,554809;-68,4482375;-12,564951;1;1;8;1;1;1;1;14:30;15:00;14:45;30;1;5;0;0;1,48210391;;;;;0
101721;10172102;1017210204;1;1;7;1;7;1;7;-68,4482375;-12,564951;-66,4472125;-12,557401;7;1;;1;1;1;1;17:00;17:50;17:25;50;2;5;0;0;1,48210391;;;;;0
101721;10172103;1017210301;3;2;8;2;8;2;8;-67,5345;-12,554809;-69,00621876;-12,594682;4;2;;"5;5;4";11;2;1;17:30;18:55;18:13;85;3;4;10;3;1,05276356;;;;;0
101721;10172103;1017210302;3;3;9;3;9;3;9;-69,00621876;-12,594682;-67,5345;-12,554809;7;2;;"4;5;5";11;2;1;22:00;23:15;22:38;75;3;5;10;3;1,12721985;;;;;0
101730;10173001;1017300101;1;4;1;4;1;4;1;-67,55000626;-12,554667;-68,1707625;-12,562916;1;1;1;1;1;1;1;08:00;08:30;08:15;30;1;2;0;0;1,04307354;;;;;0
101730;10173001;1017300102;1;5;2;5;2;5;2;-68,1707625;-12,562916;-67,55000626;-12,554667;7;1;;1;1;1;1;17:00;17:40;17:20;40;2;5;0;0;1,48210391;;;;;0
101730;10173002;1017300201;1;6;3;6;3;6;3;-67,55000626;-12,554667;-69,0247;-12,593525;8;3;;1;1;1;1;07:00;07:50;07:25;50;2;1;0;0;1,50587788;;;;;0
101730;10173002;1017300202;1;7;4;7;4;7;4;-69,0247;-12,593525;-69,52608126;-12,593585;1;1;5;1;1;1;1;08:00;08:30;08:15;30;1;2;0;0;1,04307354;;;;;0
101730;10173002;1017300203;1;8;5;8;5;8;5;-69,52608126;-12,593585;-69,0247;-12,593525;8;3;;1;1;1;1;18:00;18:40;18:20;40;2;4;0;0;1,14387994;;;;;0
101730;10173002;1017300204;1;9;6;9;6;9;6;-69,0247;-12,593525;-67,55000626;-12,554667;7;3;;1;1;1;1;18:50;20:10;19:30;80;3;4;0;0;1,14387994;;;;;0
101730;10173003;1017300301;1;1;7;1;7;1;7;-67,55000626;-12,554667;-71,35119376;-12,590713;3;2;;1;1;1;1;09:00;10:00;09:30;60;2;5;0;0;1,48210391;;;;;0
101730;10173003;1017300302;1;2;8;2;8;2;8;-71,35119376;-12,590713;-67,55000626;-12,554667;7;2;;1;1;1;1;14:00;15:10;14:35;70;3;5;0;0;1,48210391;;;;;0
101730;10173004;1017300401;1;3;9;3;9;3;9;-67,55000626;-12,554667;-68,99833126;-12,59491;3;2;;17;1;1;1;07:00;08:00;07:30;60;2;1;10;2;1,04307354;;;;;0
101730;10173004;1017300402;1;4;1;4;1;4;1;-68,99833126;-12,59491;-69,0247;-12,593525;7;2;;17;1;1;1;18:30;20:10;19:20;100;4;4;0;0;1,14387994;;;;;0
101741;10174101;1017410101;1;5;2;5;2;5;2;-67,55000626;-12,554667;-67,149875;-12,555584;8;3;;1;1;1;1;07:20;07:55;07:38;35;2;2;0;0;1,04307354;;;;;0
101741;10174101;1017410102;1;6;3;6;3;6;3;-67,149875;-12,555584;-67,55000626;-12,554667;7;3;;1;1;1;1;08:10;08:50;08:30;40;2;2;0;0;1,04307354;;;;;0
101741;10174102;1017410201;1;7;4;7;4;7;4;-67,55000626;-12,554667;-68,67485626;-12,589132;1;1;1;1;1;1;1;07:30;08:10;07:50;40;2;2;0;0;1,04307354;;;;;0
101741;10174102;1017410202;1;8;5;8;5;8;5;-68,67485626;-12,589132;-67,55000626;-12,554667;7;1;;1;1;1;1;18:30;19:20;18:55;50;2;4;0;0;1,14387994;;;;;0
101741;10174103;1017410301;2;9;6;9;6;9;6;-67,55000626;-12,554667;-69,00766876;-12,594418;3;2;;"12;4";10;2;1;07:00;08:50;07:55;110;4;2;15;3;0,81790735;;;;;0
101741;10174103;1017410302;2;1;7;1;7;1;7;-69,00766876;-12,594418;-67,55000626;-12,554667;7;2;;"4;12";10;2;1;16:00;18:00;17:00;120;4;5;20;5;1,12721985;;;;;0
101741;10174104;1017410401;1;2;8;2;8;2;8;-67,55000626;-12,554667;-67,149875;-12,555584;3;2;;17;1;1;1;07:20;07:50;07:35;30;1;2;0;0;1,04307354;;;;;0
101741;10174104;1017410402;1;3;9;3;9;3;9;-67,149875;-12,555584;-67,55000626;-12,554667;7;2;;17;1;1;1;17:00;17:40;17:20;40;2;5;0;0;1,48210391;;;;;0
101751;10175101;1017510101;1;4;1;4;1;4;1;-67,55000626;-12,554667;-70,8461375;-12,604792;1;1;5;1;1;1;1;07:00;08:10;07:35;70;3;2;0;0;1,04307354;;;;;0
101751;10175101;1017510102;1;5;2;5;2;5;2;-70,8461375;-12,604792;-67,55000626;-12,554667;7;1;;1;1;1;1;17:00;18:00;17:30;60;2;5;0;0;1,14387994;;;;;0
101751;10175102;1017510201;1;6;3;6;3;6;3;-67,55000626;-12,554667;-58,9544;-12,566938;12;3;;1;1;1;1;09:00;10:10;09:35;70;3;5;0;0;1,48210391;;;;;0
101751;10175102;1017510202;1;7;4;7;4;7;4;-58,9544;-12,566938;-67,55000626;-12,554667;7;3;;1;1;1;1;15:00;16:20;15:40;80;3;5;0;0;1,48210391;;;;;0
101761;10176101;1017610101;1;8;5;8;5;8;5;-67,1268;-12,564644;-66,84975626;-12,570132;6;3;;1;1;1;1;18:00;18:30;18:15;30;1;4;0;0;1,14387994;;;;;0
101761;10176101;1017610102;1;9;6;9;6;9;6;-66,84975626;-12,570132;-67,1268;-12,564644;7;3;;1;1;1;1;20:30;21:00;20:45;30;1;5;0;0;1,48210391;;;;;0
101761;10176102;1017610201;1;1;7;1;7;1;7;-67,1268;-12,564644;-67,0176;-12,565042;1;1;8;9;18;5;2;08:00;08:15;08:08;15;1;2;;;1,14387994;;;;;0
101761;10176102;1017610202;1;2;8;2;8;2;8;-67,0176;-12,565042;-67,1268;-12,564644;7;1;;9;18;5;2;12:30;12:40;12:35;10;1;5;;;1,48210391;;;;;0
101761;10176102;1017610203;1;3;9;3;9;3;9;-67,1268;-12,564644;-67,0176;-12,565042;1;1;8;9;18;5;2;14:00;14:10;14:05;10;1;5;;;1,48210391;;;;;0
101761;10176102;1017610204;1;4;1;4;1;4;1;-67,0176;-12,565042;-67,1268;-12,564644;7;1;;9;18;5;2;17:00;17:10;17:05;10;1;5;;;1,48210391;;;;;0
101761;10176103;1017610301;1;5;2;5;2;5;2;-67,1268;-12,564644;-67,33615;-12,577419;1;1;1;17;1;1;1;07:00;08:00;07:30;60;2;1;0;0;1,04307354;;;;;0
101761;10176103;1017610302;1;6;3;6;3;6;3;-67,33615;-12,577419;-67,1268;-12,564644;7;1;;17;1;1;1;18:00;19:15;18:38;75;3;4;0;0;1,14387994;;;;;0
101761;10176105;1017610501;1;7;4;7;4;7;4;-67,1268;-12,564644;-67,40209376;-12,554339;4;2;;13;16;3;1;07:00;08:00;07:30;60;2;1;0;0;1;;;;;0
101761;10176105;1017610502;1;8;5;8;5;8;5;-67,40209376;-12,554339;-67,1268;-12,564644;7;2;;13;16;3;1;16:00;17:00;16:30;60;2;5;0;0;1;;;;;0
101770;10177002;1017700201;1;9;6;9;6;9;6;;;;;1;1;6;8;17;5;2;07:00;07:55;07:28;55;2;1;50;10;1,14387994;;;;;0
101770;10177002;1017700202;1;1;7;1;7;1;7;;;;;7;1;;8;17;5;2;16:00;17:00;16:30;60;2;5;50;10;1,48210391;;;;;0
101770;10177003;1017700301;1;2;8;2;8;2;8;-66,63274376;-12,556686;-66,94089376;-12,563496;3;2;;14;3;2;1;07:00;07:40;07:20;40;2;1;10;2;1;;;;;0
101770;10177003;1017700302;1;3;9;3;9;3;9;-66,94089376;-12,563496;-66,63274376;-12,556686;7;2;;14;3;2;1;16:00;17:00;16:30;60;2;5;10;2;1;;;;;0
101781;10178101;1017810101;1;4;1;4;1;4;1;-66,63274376;-12,556686;-68,36719376;-12,563506;5;3;;17;1;1;1;16:00;16:30;16:15;30;1;5;0;0;1,48210391;;;;;0
101781;10178101;1017810102;1;5;2;5;2;5;2;-68,36719376;-12,563506;-66,63274376;-12,556686;7;3;;17;1;1;1;17:30;18:15;17:53;45;2;4;0;0;1,14387994;;;;;0
101781;10178102;1017810201;1;6;3;6;3;6;3;;;;;1;1;5;8;17;5;2;10:00;10:05;10:03;5;1;3;3;1;1,48210391;;;;;0
101781;10178102;1017810202;1;7;4;7;4;7;4;;;;;7;1;;8;17;5;2;20:30;20:32;20:31;2;1;5;2;1;1,48210391;;;;;0
101790;10179002;1017900201;1;8;5;8;5;8;5;;;;;11;3;;8;17;5;2;09:00;09:10;09:05;10;1;5;10;3;1,48210391;;;;;0
101800;10180001;1018000101;1;9;6;9;6;9;6;-67,2034;-12,554904;-67,91129376;-12,435203;2;1;1;17;1;1;1;07:30;09:00;08:15;90;3;2;5;99;;1,14387994;;;;
101800;10180001;1018000102;1;1;7;1;7;1;7;-67,91129376;-12,435203;0;0;2;1;2;17;1;1;1;18:30;20:00;19:15;90;3;4;0;0;;1,14387994;;;;
101800;10180002;1018000201;1;2;8;2;8;2;8;-67,2034;-12,554904;-66,94178126;-12,563494;8;3;;1;1;1;1;08:00;08:20;08:10;20;1;2;5;1;;1,14387994;;;;
101800;10180002;1018000202;1;3;9;3;9;3;9;-66,94178126;-12,563494;-67,2034;-12,554904;7;3;;1;1;1;1;08:22;08:45;08:34;23;1;2;0;0;;1,14387994;;;;
101810;10181001;1018100101;1;4;1;4;1;4;1;-67,090075;-12,555346;-69,2132875;-12,560027;1;1;1;1;1;1;1;07:00;07:40;07:20;40;2;1;5;1;1,50587788;;;;;0
101810;10181001;1018100102;1;5;2;5;2;5;2;-69,2132875;-12,560027;-67,090075;-12,555346;7;1;;1;1;1;1;19:00;20:00;19:30;60;2;4;0;0;1,14387994;;;;;0
101810;10181002;1018100201;1;6;3;6;3;6;3;-67,090075;-12,555346;-66,7801375;-12,560096;1;1;6;14;3;2;1;08:00;08:30;08:15;30;1;2;4;2;1;;;;;0
101810;10181002;1018100202;1;7;4;7;4;7;4;-66,7801375;-12,560096;-67,090075;-12,555346;7;1;;14;3;2;1;18:00;19:00;18:30;60;2;4;3;1;1;;;;;0
101810;10181003;1018100301;1;8;5;8;5;8;5;-67,090075;-12,555346;-66,780075;-12,560001;3;2;;14;3;2;1;08:00;08:30;08:15;30;1;2;5;1;1;;;;;0
101810;10181003;1018100302;1;9;6;9;6;9;6;-66,780075;-12,560001;-67,090075;-12,555346;7;2;;12;3;2;1;15:00;17:30;16:15;150;5;5;10;1;1;;;;;0
101821;10182103;1018210301;1;1;7;1;7;1;7;-67,338625;-12,55375;-68,75683126;-12,649547;1;1;1;1;1;1;1;07:00;08:10;07:35;70;3;2;0;0;;;;1,14387994;;
101821;10182103;1018210302;1;2;8;2;8;2;8;-68,75683126;-12,649547;-67,29818126;-12,553765;7;1;;1;1;1;1;15:00;16:00;15:30;60;2;5;0;0;;;;1,482103914;;
101832;10183201;1018320101;1;3;9;3;9;3;9;;;;;1;1;5;8;17;5;2;07:50;07:55;07:53;5;1;2;3;1;;;1,14387994;;;
101832;10183201;1018320102;1;4;1;4;1;4;1;;;;;7;1;;8;17;5;2;12:00;12:03;12:01;3;1;5;3;1;;;1,48210391;;;
101832;10183201;1018320103;1;5;2;5;2;5;2;;;;;1;1;5;8;17;5;2;13:00;13:03;13:01;3;1;5;3;1;;;1,48210391;;;
101832;10183201;1018320104;1;6;3;6;3;6;3;;;;;7;1;;8;17;5;2;17:00;17:03;17:01;3;1;5;3;1;;;1,48210391;;;
101832;10183201;1018320105;1;7;4;7;4;7;4;;;;;8;3;;9;18;5;2;23:00;23:10;23:05;10;1;6;;;;;1,48210391;;;
101832;10183201;1018320106;1;8;5;8;5;8;5;;;;;7;3;;8;17;5;2;23:20;23:40;23:30;20;1;6;20;7;;;1,48210391;;;
101832;10183202;1018320201;1;9;6;9;6;9;6;;;;;1;1;5;8;17;5;2;08:00;08:03;08:01;3;1;2;3;1;;;1,14387994;;;
101832;10183202;1018320202;1;1;7;1;7;1;7;;;;;7;1;;8;17;5;2;12:00;12:03;12:01;3;1;5;3;1;;;1,48210391;;;
101832;10183202;1018320203;1;2;8;2;8;2;8;;;;;7;7;;8;17;5;2;18:00;18:03;18:01;3;1;4;3;1;;;1,48210391;;;
101832;10183204;1018320401;1;3;9;3;9;3;9;-65,67590626;-12,551533;-66,780075;-12,560001;6;3;;12;3;2;1;18:00;19:15;18:38;75;3;4;3;1;;;1;;;
101832;10183204;1018320402;1;4;1;4;1;4;1;-66,780075;-12,560001;-65,67590626;-12,551533;7;3;;12;3;2;1;21:00;22:40;21:50;100;4;5;30;10;;;1;;;
101832;10183205;1018320501;3;5;2;5;2;5;2;-65,67590626;-12,551533;-69,196375;-12,592887;13;3;;"17;12;4";13;4;1;11:00;12:30;11:45;90;3;3;5;1;;;1,12721985;;;
101832;10183205;1018320502;2;6;3;6;3;6;3;-69,196375;-12,592887;-65,67590626;-12,551533;7;3;;"4;12";10;2;1;22:00;23:20;22:40;80;3;5;30;10;;;1,12721985;;;
101841;10184101;1018410101;1;7;4;7;4;7;4;;;;;1;1;5;9;18;5;2;08:00;08:40;08:20;40;2;2;;;;;;1,14387994;;
101841;10184101;1018410102;1;8;5;8;5;8;5;;;;;7;1;;9;18;5;2;16:00;17:00;16:30;60;2;5;;;;;;1,482103914;;
101841;10184102;1018410201;1;9;6;9;6;9;6;-67,00419376;-12,560907;-66,63648126;-12,606561;1;1;5;11;16;3;1;06:00;08:00;07:00;120;4;1;5;1;;;;1;;
101841;10184102;1018410202;1;1;7;1;7;1;7;-66,63648126;-12,606561;-67,15963126;-12,560625;7;1;;11;16;3;1;16:00;17:30;16:45;90;3;5;20;5;;;;1;;
101841;10184103;1018410301;1;2;8;2;8;2;8;-67,00419376;-12,560907;-66,8456125;-12,561126;1;1;5;8;17;5;2;07:30;07:45;07:38;15;1;2;15;3;;;;1,14387994;;
101841;10184103;1018410302;1;3;9;3;9;3;9;-66,8456125;-12,561126;-66,96066876;-12,561203;7;1;;8;17;5;2;16:00;16:20;16:10;20;1;5;15;3;;;;1,482103914;;
101841;10184104;1018410401;2;4;1;4;1;4;1;-67,00419376;-12,560907;-70,02644376;-12,600957;1;1;6;"12;4";10;2;1;06:00;07:45;06:53;105;4;1;10;2;;;;1;;
101841;10184104;1018410402;2;5;2;5;2;5;2;-70,02644376;-12,600957;-66,96066876;-12,561203;7;1;;"4;12";10;2;1;17:00;18:30;17:45;90;3;4;15;3;;;;1,052763556;;
101871;10187101;1018710101;1;6;3;6;3;6;3;-67,37313126;-12,554755;-68,49895;-12,563439;5;3;;5;5;2;1;10:00;11:15;10:38;75;3;3;20;7;;1,48210391;;;;
101871;10187101;1018710102;1;7;4;7;4;7;4;-68,49895;-12,563439;-67,02991876;-12,555787;7;3;;5;5;2;1;13:45;14:30;14:08;45;2;5;10;2;;1,48210391;;;;
101871;10187103;1018710301;1;8;5;8;5;8;5;;;;;11;3;;8;17;5;2;11:00;11:10;11:05;10;1;3;10;2;;1,48210391;;;;
101871;10187103;1018710302;1;9;6;9;6;9;6;;;;;7;3;;8;17;5;2;11:30;11:40;11:35;10;1;3;10;2;;1,48210391;;;;
101871;10187104;1018710401;1;1;7;1;7;1;7;-67,37313126;-12,554755;-64,6986125;-12,528236;1;1;5;12;3;2;1;19:30;20:05;19:47;35;2;4;10;5;;1;;;;
101880;10188002;1018800201;2;2;8;2;8;2;8;-67,0366;-12,55568;-69,2123;-12,590758;1;1;8;"12;4";10;2;1;07:30;08:30;08:00;60;2;2;10;3;;1;;;;
101880;10188002;1018800202;1;3;9;3;9;3;9;-69,2123;-12,590758;-67,0366;-12,55568;7;1;;12;3;2;1;19:30;20:30;20:00;60;2;4;5;2;;1;;;;
101890;10189001;1018900101;1;4;1;4;1;4;1;-67,05125;-12,555751;-68,3666625;-12,56297;11;3;;14;3;2;1;10:30;10:55;10:42;25;1;3;5;1;1;;;;;0
101890;10189001;1018900102;1;5;2;5;2;5;2;-68,3666625;-12,56297;-67,05010626;-12,555747;7;3;;14;3;2;1;13:00;13:50;13:25;50;2;5;5;1;1;;;;;0
101903;10190301;1019030101;2;6;3;6;3;6;3;-67,2495;-12,554437;-70,14905;-12,589996;1;1;1;"12;4";10;2;1;07:00;08:45;07:53;105;4;2;20;5;;1;;;;
101903;10190301;1019030102;2;7;4;7;4;7;4;-70,14905;-12,589996;-67,2495125;-12,554437;7;1;;"4;12";10;2;1;13:30;14:40;14:05;70;3;5;10;3;;1,12721985;;;;
101911;10191102;1019110201;2;8;5;8;5;8;5;-67,3411;-12,55444;0;0;6;3;;"12;12";3;2;1;10:30;11:40;11:05;70;3;3;7;2;;;1;;;
101911;10191102;1019110202;2;9;6;9;6;9;6;0;0;-67,34110626;-12,55444;7;3;;"12;12";3;2;1;19:00;19:50;19:25;50;2;4;6;2;;;1;;;
101930;10193001;1019300101;1;1;7;1;7;1;7;;;;;1;1;5;8;17;5;2;07:30;08:00;07:45;30;1;2;20;6;1,14387994;;;;;0
101930;10193001;1019300102;1;2;8;2;8;2;8;;;;;9;3;;8;17;5;2;12:00;12:20;12:10;20;1;5;20;6;1,48210391;;;;;0
101930;10193001;1019300103;1;3;9;3;9;3;9;;;;;1;1;5;8;17;5;2;14:00;14:20;14:10;20;1;5;20;6;1,48210391;;;;;0
101930;10193001;1019300104;1;4;1;4;1;4;1;;;;;7;1;;8;17;5;2;16:00;16:30;16:15;30;1;5;20;6;1,48210391;;;;;0
101930;10193002;1019300201;1;5;2;5;2;5;2;-67,3208375;-12,554485;-68,4919625;-12,562358;1;1;1;1;1;1;1;07:40;08:00;07:50;20;1;2;0;0;1,04307354;;;;;0
101930;10193002;1019300202;1;6;3;6;3;6;3;-68,4919625;-12,562358;-67,32036876;-12,554413;7;1;;1;1;1;1;18:30;19:00;18:45;30;1;4;0;0;1,14387994;;;;;0
101950;10195001;1019500101;1;7;4;7;4;7;4;-67,32180626;-12,554547;-67,34294376;-12,554844;1;1;5;8;17;5;2;16:30;16:45;16:38;15;1;5;15;5;1,48210391;;;;;0
101950;10195001;1019500102;1;8;5;8;5;8;5;-67,34294376;-12,554844;-67,32180626;-12,554547;7;1;;8;17;5;2;22:00;22:30;22:15;30;1;5;15;5;1,48210391;;;;;0
101961;10196101;1019610101;1;9;6;9;6;9;6;-66,809725;-12,566054;-67,355775;-12,582252;5;3;;12;3;2;1;12:30;14:00;13:15;90;3;5;3;1;;1;;;;
101961;10196101;1019610102;1;1;7;1;7;1;7;-67,355775;-12,582252;-66,809725;-12,566054;7;3;;12;3;2;1;16:00;18:00;17:00;120;4;5;30;10;;1;;;;
101971;10197101;1019710101;1;2;8;2;8;2;8;-66,809725;-12,566054;0;0;10;3;;9;18;5;2;10:00;11:15;10:38;75;3;3;;;;;1,48210391;;;
101971;10197101;1019710102;1;3;9;3;9;3;9;0;0;-66,809725;-12,566054;7;3;;9;18;5;2;11:45;12:00;11:53;15;1;3;;;;;1,48210391;;;
101971;10197102;1019710201;1;4;1;4;1;4;1;-66,809725;-12,566054;-66,6628875;-12,570606;11;3;;8;17;5;2;11:00;11:45;11:23;45;2;3;45;15;;;1,48210391;;;
101971;10197102;1019710202;1;5;2;5;2;5;2;;;;;6;3;;8;17;5;2;13:00;13:05;13:03;5;1;5;3;1;;;1,48210391;;;
